id,item_group_id,title,description,link,canonical_link,image_link,additional_image_link,price,availability,condition,brand,product_type,google_product_category,color,size 
shopify_US_8128141590616_42264010457176,8128141590616,Double-Sided Hair Remover Portable Sticky Hair Brush,"Take on the challenge of keeping your home and pet hair-free with the Pet Multifunctional Double-Sided Hair Remover. Whether you have cats or dogs, this portable and lightweight brush effectively removes pet hair from clothes, furniture, and carpets. Its double-sided sticky design allows for efficient grooming on-the-go. Hang or store it easily with the ergonomic design, and rest assured that the durable bristles will provide long-lasting use. Make your life easier as a pet owner with this versatile and easy-to-clean tool! Transform your hair-removal routine with the Double-Sided Hair Remover Portable Sticky Hair Brush! This versatile brush features two sides that effortlessly remove unwanted hair from any surface. Its strong adhesive picks up even the tiniest hairs, leaving your skin feeling silky smooth. Say goodbye to stray hairs and hello to a hair-free, on-the-go beauty routine! Don't miss out on this must-have brush for all your hair-removal needs.",https://glampawstore.com/products/double-sided-hair-remover-portable-sticky-hair-brush?variant=42264010457176,https://glampawstore.com/products/double-sided-hair-remover-portable-sticky-hair-brush,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_362cc6e0-5b59-4e74-8812-d0335c81d28c.png?v=1726274559,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_ce67aab1-8e87-4826-9c80-07675531cced.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_4b42e99c-f8c0-452b-b3b8-541306b383e6.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_b0d24317-bedc-4181-a3c0-25f932827ccd.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_22672709-94a5-4da6-bf60-b9cac0f72cb5.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_452a91ed-818c-4046-9b3f-5a12df577098.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_826971bd-9a8b-4656-a645-548788007c20.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_1b4a0332-62e7-4fe5-b340-843596d3de56.png?v=1726274559",12.99 USD,in stock,new,Pawpycup,Brushes,6385,Gray,
shopify_US_8128141590616_42264010489944,8128141590616,Double-Sided Hair Remover Portable Sticky Hair Brush,"Take on the challenge of keeping your home and pet hair-free with the Pet Multifunctional Double-Sided Hair Remover. Whether you have cats or dogs, this portable and lightweight brush effectively removes pet hair from clothes, furniture, and carpets. Its double-sided sticky design allows for efficient grooming on-the-go. Hang or store it easily with the ergonomic design, and rest assured that the durable bristles will provide long-lasting use. Make your life easier as a pet owner with this versatile and easy-to-clean tool! Transform your hair-removal routine with the Double-Sided Hair Remover Portable Sticky Hair Brush! This versatile brush features two sides that effortlessly remove unwanted hair from any surface. Its strong adhesive picks up even the tiniest hairs, leaving your skin feeling silky smooth. Say goodbye to stray hairs and hello to a hair-free, on-the-go beauty routine! Don't miss out on this must-have brush for all your hair-removal needs.",https://glampawstore.com/products/double-sided-hair-remover-portable-sticky-hair-brush?variant=42264010489944,https://glampawstore.com/products/double-sided-hair-remover-portable-sticky-hair-brush,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_1b4a0332-62e7-4fe5-b340-843596d3de56.png?v=1726274559,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_ce67aab1-8e87-4826-9c80-07675531cced.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_4b42e99c-f8c0-452b-b3b8-541306b383e6.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_b0d24317-bedc-4181-a3c0-25f932827ccd.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_22672709-94a5-4da6-bf60-b9cac0f72cb5.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_452a91ed-818c-4046-9b3f-5a12df577098.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_826971bd-9a8b-4656-a645-548788007c20.png?v=1726274559,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_362cc6e0-5b59-4e74-8812-d0335c81d28c.png?v=1726274559",12.99 USD,in stock,new,Pawpycup,Brushes,6385,White,
shopify_US_7778747416664_41488127983704,7778747416664,Dream Catcher Bohemian Cat Mat Crinkle Paper Toy,This Bohemian Cat Mat with Dream Catcher design boasts crinkle paper for an irresistible texture that entices your feline to play. Its cozy resting spot makes it a must-have for any adventurous cat looking to play and unwind. Treat your cat to an unparalleled playtime and relaxation with this one-of-a-kind toy. Entice adventurous kittens and ignite their playful spirit with our Dream Catcher Bohemian Cat Mat. The crinkle paper inside will awaken curiosity and energize even the most daring felines. Keep your cat captivated and enthralled for hours with this essential addition to any cat toy collection!,https://glampawstore.com/products/dream-catcher-bohemian-cat-mat-crinkle-paper-toy,https://glampawstore.com/products/dream-catcher-bohemian-cat-mat-crinkle-paper-toy,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_098889b8-37e9-412c-9144-0c0d8d136c96.png?v=1713269772,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_bb8cad04-2f57-4a2b-9d41-b2d8e324c44f.png?v=1713269772,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_c6558ae8-a852-4b8a-ae4b-f1157a88df53.png?v=1713269772,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_e2ac8a7a-e7e3-4d94-babc-dc48d979e2b6.png?v=1713269772",16.99 USD,in stock,new,Pawpycup,Pet Bed Accessories,500084,,
shopify_US_8181043888216_42385165385816,8181043888216,Dual-Size Wood Handle Stainless Steel Cat Litter Scoop Shovel,"The Stainless Steel Cat Litter Scoop Shovel features innovative dual-sized holes (6mm for clay/bentonite and 4mm for tofu/corn litter) with ""One-Scoop Clean"" technology that captures both large clumps and fine debris in a single motion. Crafted from premium 304 stainless steel, this rust-proof and odor-resistant tool features a non-stick surface for effortless waste removal. The ergonomic solid wood handle reduces wrist strain, while the full-wrapped edges prevent spillage and the angled head reaches corners with ease. Eliminates common frustrations like double-scooping, plastic odors, and missed waste particles. One-Scoop Clean technology catches both large clumps and tiny debris. Premium 304 Stainless Steel Rust-proof &amp; odor-resistant (certified by 304 testing solution). Non-stick smooth surface – waste slides off easily, no sticky residue. Ergonomic Design: Solid wood handle: Comfortable grip, reduces wrist strain. Full-wrapped edges: Prevents litter spillage during scooping. Angled head: Reaches corners effortlessly. Solves Common Frustrations No more double-scooping – Filters all waste sizes in one motion. No more plastic smells – Metal stays fresh after washing. No more missed bits – Tight 4mm holes trap even crumbly clumps. Easy Maintenance Rinses clean in seconds (dishwasher-safe). Built to last – Won’t bend or break like flimsy plastic scoops.",https://glampawstore.com/products/stainless-steel-cat-litter-scoop-shovel-1?variant=42385165385816,https://glampawstore.com/products/stainless-steel-cat-litter-scoop-shovel-1,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_53dcf72f-82ae-4e56-8ba6-4dbe490696ac.png?v=1731027346,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_64111d56-1d82-4164-beb4-219c0c72c042.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_3082094e-5440-4e57-badd-5fa72bf0dfc9.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_aefc0dd0-7565-42bb-838f-4a0616b8511b.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_83dbdaf3-846d-4dac-b3be-0fdb501cd589.png?v=1731027346",14.99 USD,in stock,new,Glampawstore,Cat Litter Boxes,5000,,Style A
shopify_US_8181043888216_42385165418584,8181043888216,Dual-Size Wood Handle Stainless Steel Cat Litter Scoop Shovel,"The Stainless Steel Cat Litter Scoop Shovel features innovative dual-sized holes (6mm for clay/bentonite and 4mm for tofu/corn litter) with ""One-Scoop Clean"" technology that captures both large clumps and fine debris in a single motion. Crafted from premium 304 stainless steel, this rust-proof and odor-resistant tool features a non-stick surface for effortless waste removal. The ergonomic solid wood handle reduces wrist strain, while the full-wrapped edges prevent spillage and the angled head reaches corners with ease. Eliminates common frustrations like double-scooping, plastic odors, and missed waste particles. One-Scoop Clean technology catches both large clumps and tiny debris. Premium 304 Stainless Steel Rust-proof &amp; odor-resistant (certified by 304 testing solution). Non-stick smooth surface – waste slides off easily, no sticky residue. Ergonomic Design: Solid wood handle: Comfortable grip, reduces wrist strain. Full-wrapped edges: Prevents litter spillage during scooping. Angled head: Reaches corners effortlessly. Solves Common Frustrations No more double-scooping – Filters all waste sizes in one motion. No more plastic smells – Metal stays fresh after washing. No more missed bits – Tight 4mm holes trap even crumbly clumps. Easy Maintenance Rinses clean in seconds (dishwasher-safe). Built to last – Won’t bend or break like flimsy plastic scoops.",https://glampawstore.com/products/stainless-steel-cat-litter-scoop-shovel-1?variant=42385165418584,https://glampawstore.com/products/stainless-steel-cat-litter-scoop-shovel-1,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_83dbdaf3-846d-4dac-b3be-0fdb501cd589.png?v=1731027346,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_64111d56-1d82-4164-beb4-219c0c72c042.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_3082094e-5440-4e57-badd-5fa72bf0dfc9.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_aefc0dd0-7565-42bb-838f-4a0616b8511b.png?v=1762743222,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_53dcf72f-82ae-4e56-8ba6-4dbe490696ac.png?v=1731027346",14.99 USD,in stock,new,Glampawstore,Cat Litter Boxes,5000,,Style B
shopify_US_7778805612632_41488244015192,7778805612632,Duck Plush Squeaky Dog Toys,"This plush dog toy is designed with a realistic duck shape and a squeaky noise maker inside. The soft material makes it easy for dogs to carry and play with, while the squeaker adds excitement and encourages play. Perfect for keeping dogs entertained and stimulated. Enhance your dog's playtime with our Duck Plush Squeaky Dog Toys. Made with soft and durable material, these toys provide long-lasting entertainment and satisfy your dog's natural urge to chew and squeak. The perfect addition to any dog's toy collection.",https://glampawstore.com/products/duck-plush-squeaky-dog-toys?variant=41488244015192,https://glampawstore.com/products/duck-plush-squeaky-dog-toys,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_027557ca-74a5-47ff-b38e-0b764a7ecb85.png?v=1713270923,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_3f14a3f5-2089-4259-837f-bc5b49068e02.png?v=1713270923,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_b3ca794e-2fa9-4448-87ea-0ea5942786f8.png?v=1713270923",14.98 USD,in stock,new,Glampawstore,Dog Toys,5010,Yellow,
shopify_US_7778805612632_41488244047960,7778805612632,Duck Plush Squeaky Dog Toys,"This plush dog toy is designed with a realistic duck shape and a squeaky noise maker inside. The soft material makes it easy for dogs to carry and play with, while the squeaker adds excitement and encourages play. Perfect for keeping dogs entertained and stimulated. Enhance your dog's playtime with our Duck Plush Squeaky Dog Toys. Made with soft and durable material, these toys provide long-lasting entertainment and satisfy your dog's natural urge to chew and squeak. The perfect addition to any dog's toy collection.",https://glampawstore.com/products/duck-plush-squeaky-dog-toys?variant=41488244047960,https://glampawstore.com/products/duck-plush-squeaky-dog-toys,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_b3ca794e-2fa9-4448-87ea-0ea5942786f8.png?v=1713270923,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_027557ca-74a5-47ff-b38e-0b764a7ecb85.png?v=1713270923,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_3f14a3f5-2089-4259-837f-bc5b49068e02.png?v=1713270923",14.98 USD,in stock,new,Glampawstore,Dog Toys,5010,Green,
shopify_US_7778805612632_41488244113496,7778805612632,Duck Plush Squeaky Dog Toys,"This plush dog toy is designed with a realistic duck shape and a squeaky noise maker inside. The soft material makes it easy for dogs to carry and play with, while the squeaker adds excitement and encourages play. Perfect for keeping dogs entertained and stimulated. Enhance your dog's playtime with our Duck Plush Squeaky Dog Toys. Made with soft and durable material, these toys provide long-lasting entertainment and satisfy your dog's natural urge to chew and squeak. The perfect addition to any dog's toy collection.",https://glampawstore.com/products/duck-plush-squeaky-dog-toys?variant=41488244113496,https://glampawstore.com/products/duck-plush-squeaky-dog-toys,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_b3ca794e-2fa9-4448-87ea-0ea5942786f8.png?v=1713270923,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_027557ca-74a5-47ff-b38e-0b764a7ecb85.png?v=1713270923,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_3f14a3f5-2089-4259-837f-bc5b49068e02.png?v=1713270923",14.98 USD,in stock,new,Glampawstore,Dog Toys,5010,Pink,
shopify_US_8255631589464_42568821440600,8255631589464,Durable and Safe Dog Chew Toy for Playful Pups,"Keep your dog engaged and happy with our Durable and Safe Dog Chew Toy, designed to withstand even the most vigorous chewers. Crafted from high-quality, non-toxic materials, this chew toy is both tough and safe, ensuring hours of play while promoting dental health. It’s perfect for dogs of all sizes and breeds, whether they love to gnaw, fetch, or simply enjoy a fun chewing session. The sturdy design helps prevent boredom, encourages healthy chewing habits, and is gentle on your pup's teeth and gums. This chew toy is not only durable but also easy to clean, making it a hassle-free addition to your pet’s toy collection. Whether for solo play or interactive sessions, this toy is a must-have for keeping your pup active, happy, and entertained throughout the day.",https://glampawstore.com/products/durable-and-safe-dog-chew-toy-for-playful-pups?variant=42568821440600,https://glampawstore.com/products/durable-and-safe-dog-chew-toy-for-playful-pups,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_fdb029ce-0686-4119-8b65-25b25102938f.png?v=1737011823,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_d79c4be2-486a-4ddc-a1c3-3d49770ad1cb.png?v=1737011823,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_44bc9ebe-f317-47c1-9fe0-b78f97df8c3d.png?v=1737011824,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_e2bb4957-d417-4734-a65f-9466e363977e.png?v=1737011823,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_96524b03-5e20-497a-824d-e6d394f25e48.png?v=1737011824",10.78 USD,in stock,new,Glampawstore,Dog Toys,5010,,Small
shopify_US_8255631589464_42568821473368,8255631589464,Durable and Safe Dog Chew Toy for Playful Pups,"Keep your dog engaged and happy with our Durable and Safe Dog Chew Toy, designed to withstand even the most vigorous chewers. Crafted from high-quality, non-toxic materials, this chew toy is both tough and safe, ensuring hours of play while promoting dental health. It’s perfect for dogs of all sizes and breeds, whether they love to gnaw, fetch, or simply enjoy a fun chewing session. The sturdy design helps prevent boredom, encourages healthy chewing habits, and is gentle on your pup's teeth and gums. This chew toy is not only durable but also easy to clean, making it a hassle-free addition to your pet’s toy collection. Whether for solo play or interactive sessions, this toy is a must-have for keeping your pup active, happy, and entertained throughout the day.",https://glampawstore.com/products/durable-and-safe-dog-chew-toy-for-playful-pups?variant=42568821473368,https://glampawstore.com/products/durable-and-safe-dog-chew-toy-for-playful-pups,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_fdb029ce-0686-4119-8b65-25b25102938f.png?v=1737011823,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_d79c4be2-486a-4ddc-a1c3-3d49770ad1cb.png?v=1737011823,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_44bc9ebe-f317-47c1-9fe0-b78f97df8c3d.png?v=1737011824,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_e2bb4957-d417-4734-a65f-9466e363977e.png?v=1737011823,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_96524b03-5e20-497a-824d-e6d394f25e48.png?v=1737011824",12.87 USD,in stock,new,Glampawstore,Dog Toys,5010,,Medium
shopify_US_8255624740952_42568807219288,8255624740952,Durable Bone Shaped Dog Chew Toy,"Keep your dog’s teeth clean and their playtime exciting with this durable bone-shaped chew toy. Made from high-quality, non-toxic materials, this toy is designed to withstand the toughest chewers while offering hours of entertainment. The textured surface massages gums and helps reduce plaque buildup, promoting healthy dental habits for your pup. Available in vibrant colors, this chew toy is perfect for interactive play and solo chewing sessions. Its ergonomic design makes it easy for dogs to grip, ensuring endless fun for pets of all sizes. Give your dog the ultimate play experience while supporting their dental health with this must-have chew toy.",https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy?variant=42568807219288,https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_922ba44d-b299-4b95-afd4-441c5f376f5c.png?v=1737010800,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_fec52a97-524c-482f-a124-2822ac829e04.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_784ebb46-7ec2-4d96-8876-196cd2221b4b.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_5dcaca52-d1e8-4596-ac65-a4d172bfb9b5.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_1308aaf9-cff1-4fa0-93bf-9b36c4521aac.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_1fa7c7a6-8a51-4491-ae45-53c20bae5159.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_33b2657a-a05d-4d08-a012-3febf89dfde9.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_3876bc24-0714-4f33-af21-e8d64176296c.png?v=1737010800",11.32 USD,in stock,new,Glampawstore,Chew Toys,5010,Orange,
shopify_US_8255624740952_42568807252056,8255624740952,Durable Bone Shaped Dog Chew Toy,"Keep your dog’s teeth clean and their playtime exciting with this durable bone-shaped chew toy. Made from high-quality, non-toxic materials, this toy is designed to withstand the toughest chewers while offering hours of entertainment. The textured surface massages gums and helps reduce plaque buildup, promoting healthy dental habits for your pup. Available in vibrant colors, this chew toy is perfect for interactive play and solo chewing sessions. Its ergonomic design makes it easy for dogs to grip, ensuring endless fun for pets of all sizes. Give your dog the ultimate play experience while supporting their dental health with this must-have chew toy.",https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy?variant=42568807252056,https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_3876bc24-0714-4f33-af21-e8d64176296c.png?v=1737010800,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_fec52a97-524c-482f-a124-2822ac829e04.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_784ebb46-7ec2-4d96-8876-196cd2221b4b.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_5dcaca52-d1e8-4596-ac65-a4d172bfb9b5.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_1308aaf9-cff1-4fa0-93bf-9b36c4521aac.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_1fa7c7a6-8a51-4491-ae45-53c20bae5159.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_33b2657a-a05d-4d08-a012-3febf89dfde9.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_922ba44d-b299-4b95-afd4-441c5f376f5c.png?v=1737010800",11.32 USD,in stock,new,Glampawstore,Chew Toys,5010,Green,
shopify_US_8255624740952_42568807284824,8255624740952,Durable Bone Shaped Dog Chew Toy,"Keep your dog’s teeth clean and their playtime exciting with this durable bone-shaped chew toy. Made from high-quality, non-toxic materials, this toy is designed to withstand the toughest chewers while offering hours of entertainment. The textured surface massages gums and helps reduce plaque buildup, promoting healthy dental habits for your pup. Available in vibrant colors, this chew toy is perfect for interactive play and solo chewing sessions. Its ergonomic design makes it easy for dogs to grip, ensuring endless fun for pets of all sizes. Give your dog the ultimate play experience while supporting their dental health with this must-have chew toy.",https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy?variant=42568807284824,https://glampawstore.com/products/durable-bone-shaped-dog-chew-toy,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/8_33b2657a-a05d-4d08-a012-3febf89dfde9.png?v=1737010800,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_fec52a97-524c-482f-a124-2822ac829e04.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/7_784ebb46-7ec2-4d96-8876-196cd2221b4b.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_5dcaca52-d1e8-4596-ac65-a4d172bfb9b5.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/1_1308aaf9-cff1-4fa0-93bf-9b36c4521aac.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_1fa7c7a6-8a51-4491-ae45-53c20bae5159.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_922ba44d-b299-4b95-afd4-441c5f376f5c.png?v=1737010800,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_3876bc24-0714-4f33-af21-e8d64176296c.png?v=1737010800",11.32 USD,in stock,new,Glampawstore,Chew Toys,5010,Blue,
shopify_US_8819988299864_44265835364440,8819988299864,Durable Cat Scratcher Sofa Bed,"Treat your cat to a fun and cozy retreat with this ice cream shaped cat scratcher bed. The adorable design adds a playful touch to your home while providing a comfortable space for resting, scratching, and lounging. Built with durable materials, it withstands daily scratching and play, encouraging natural scratching behavior and helping keep your furniture protected from sharp claws. Designed for everyday comfort, this cat scratcher bed offers plenty of room for cats to stretch, curl up, and relax. Suitable for cats weighing up to 7.5 kg (16.5 lbs), it creates a welcoming spot for naps, playtime, and daily scratching, making it a delightful addition to any cat-friendly home.",https://glampawstore.com/products/durable-cat-scratcher-sofa-bed,https://glampawstore.com/products/durable-cat-scratcher-sofa-bed,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_3_2f0d4c4a-f534-402f-9d41-29eadaa4c665.png?v=1782108811,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_1_0ad82d56-db95-445c-9060-0357f64e8ac6.png?v=1782108812,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_2_5113b6df-ad1a-46e8-9af3-4e725fd615a8.png?v=1782108811,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/A_4_02c7c51f-3658-4a76-9f4a-350a6163ca4e.png?v=1782108811",37.99 USD,in stock,new,Glampawstore,Cat Scratchers & Scratching Posts,4997,,
shopify_US_8250908999768_42555346419800,8250908999768,Durable Dog Teeth Stick Treat Dispenser,"Keep your dog happy and healthy with our Durable Dog Teeth Stick Treat Dispenser. With its durable design, it can withstand even the strongest chewers, providing long-lasting play and satisfying treats. Promote good dental health while keeping your pup entertained. This Durable Dog Teeth Stick Treat Dispenser is perfect for keeping your dog entertained and satisfied. Made with strong and durable materials, it can withstand even the toughest chewers. Fill it with your dog's favorite treats and watch as they work to retrieve them, promoting mental and physical stimulation. A must-have for any dog owner looking to keep their furry friend happy and occupied.",https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser?variant=42555346419800,https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_f85533ee-94d0-4525-8bab-6ec8473bedca.png?v=1736645295,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_97665067-5da1-4a61-9969-3d2cae54c8d0.png?v=1739064076,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_8c4683ef-d891-4631-9fc0-2a5b48302b73.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_2d09b967-1c15-4359-9bd9-2245f5495923.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_7623f8ef-1eda-4c0f-818e-5f71cc0799de.png?v=1736645295",12.99 USD,in stock,new,Glampawstore,Dog Toys,5010,Style B,
shopify_US_8250908999768_42555346452568,8250908999768,Durable Dog Teeth Stick Treat Dispenser,"Keep your dog happy and healthy with our Durable Dog Teeth Stick Treat Dispenser. With its durable design, it can withstand even the strongest chewers, providing long-lasting play and satisfying treats. Promote good dental health while keeping your pup entertained. This Durable Dog Teeth Stick Treat Dispenser is perfect for keeping your dog entertained and satisfied. Made with strong and durable materials, it can withstand even the toughest chewers. Fill it with your dog's favorite treats and watch as they work to retrieve them, promoting mental and physical stimulation. A must-have for any dog owner looking to keep their furry friend happy and occupied.",https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser?variant=42555346452568,https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_7623f8ef-1eda-4c0f-818e-5f71cc0799de.png?v=1736645295,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_97665067-5da1-4a61-9969-3d2cae54c8d0.png?v=1739064076,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_8c4683ef-d891-4631-9fc0-2a5b48302b73.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_2d09b967-1c15-4359-9bd9-2245f5495923.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_f85533ee-94d0-4525-8bab-6ec8473bedca.png?v=1736645295",12.99 USD,in stock,new,Glampawstore,Dog Toys,5010,Style C,
shopify_US_8250908999768_42555346485336,8250908999768,Durable Dog Teeth Stick Treat Dispenser,"Keep your dog happy and healthy with our Durable Dog Teeth Stick Treat Dispenser. With its durable design, it can withstand even the strongest chewers, providing long-lasting play and satisfying treats. Promote good dental health while keeping your pup entertained. This Durable Dog Teeth Stick Treat Dispenser is perfect for keeping your dog entertained and satisfied. Made with strong and durable materials, it can withstand even the toughest chewers. Fill it with your dog's favorite treats and watch as they work to retrieve them, promoting mental and physical stimulation. A must-have for any dog owner looking to keep their furry friend happy and occupied.",https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser?variant=42555346485336,https://glampawstore.com/products/durable-dog-teeth-stick-treat-dispenser,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/4_2d09b967-1c15-4359-9bd9-2245f5495923.png?v=1736645295,"https://cdn.shopify.com/s/files/1/0588/8484/9752/files/2_97665067-5da1-4a61-9969-3d2cae54c8d0.png?v=1739064076,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/3_8c4683ef-d891-4631-9fc0-2a5b48302b73.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/5_7623f8ef-1eda-4c0f-818e-5f71cc0799de.png?v=1736645295,https://cdn.shopify.com/s/files/1/0588/8484/9752/files/6_f85533ee-94d0-4525-8bab-6ec8473bedca.png?v=1736645295",12.99 USD,in stock,new,Glampawstore,Dog Toys,5010,Style D,
